Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,02072540,"Turkeys, not cut in pieces, valued 88 cents or more per kg, frozen",2022,kilograms,52110.00,17326.00,118776.00,154395.00,299832.00,541446.00,146126.00,529200.00,338468.00,478985.00,602086.00,15062.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072600,"Cuts and offal of turkeys, fresh or chilled",2022,kilograms,36462.00,33781.00,98739.00,38771.00,98443.00,89613.00,60077.00,99578.00,54093.00,45324.00,469561.00,55189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072700,"Cuts and offal of turkeys, frozen",2022,kilograms,772506.00,863457.00,1130082.00,824222.00,1400477.00,1885380.00,1488578.00,1805464.00,1459066.00,1947786.00,1465511.00,1561729.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074200,"Ducks, not cut in pieces, frozen",2022,kilograms,24044.00,19752.00,31792.00,4458.00,0.00,0.00,0.00,0.00,0.00,10896.00,14874.00,11145.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074500,"Cuts and offal of ducks, frozen",2022,kilograms,45733.00,52002.00,61670.00,54845.00,29199.00,37142.00,43469.00,44830.00,43231.00,37179.00,53209.00,49292.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02075200,"Geese, not cut in pieces, frozen",2022,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2434.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02075500,"Cuts and offal of geese, frozen",2022,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2733.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02081000,"Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen",2022,kilograms,108860.00,48000.00,187167.00,89918.00,136217.00,127539.00,136192.00,144617.00,75573.00,118651.00,108082.00,124954.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02085000,"Meat and edible meat offal of reptiles, fresh, chilled or frozen",2022,kilograms,0.00,0.00,1099.00,1098.00,0.00,2197.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02086000,"Meat and edible meat offal of camels and other camelids, fresh, chilled or frozen",2022,kilograms,0.00,0.00,0.00,0.00,23446.00,55148.00,0.00,54815.00,26025.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089020,"Meat and edible offal of deer, fresh, chilled or frozen",2022,kilograms,306639.00,262546.00,316307.00,351063.00,674604.00,411733.00,381609.00,259034.00,383392.00,373634.00,342022.00,354780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089025,"Frog legs, fresh, chilled or frozen",2022,kilograms,299775.00,301944.00,120496.00,68080.00,181736.00,187106.00,263163.00,276637.00,153277.00,279228.00,153670.00,267109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089030,"Fresh, chilled or frozen quail, eviscerated, not in pieces",2022,kilograms,49570.00,20170.00,50722.00,49801.00,3201.00,77779.00,67663.00,65903.00,1588.00,18427.00,23037.00,32221.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089091,"Other meat and edible meat offal not elsewhere specified or included, fresh, chilled or frozen",2022,kilograms,60743.00,3719.00,39284.00,8111.00,25942.00,8450.00,15014.00,57348.00,22429.00,25467.00,83238.00,50432.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02091000,"Pig fat, free of lean meat,  fresh, chilled, frozen, salted, in brine, dried or smoked",2022,kilograms,1075627.00,733695.00,1074058.00,941536.00,1205995.00,742372.00,390932.00,547588.00,1091219.00,782983.00,681229.00,461297.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02099000,"Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",2022,kilograms,994.00,257.00,61561.00,1680.00,97423.00,22073.00,51675.00,56989.00,29986.00,99394.00,0.00,166396.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101100,"Hams, shoulders and cuts thereof with bone in, salted, in brine, dried or smoked",2022,kilograms,93305.00,63586.00,176516.00,81550.00,103223.00,234105.00,168844.00,401939.00,157771.00,323543.00,285910.00,70012.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101200,"Bellies (streaky) and cuts thereof of swine, salted, in brine, dried or smoked",2022,kilograms,1370283.00,1735510.00,2220233.00,1995633.00,1879787.00,1766862.00,1586792.00,1649214.00,1825771.00,2016527.00,1466935.00,1922176.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101900,"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",2022,kilograms,1109013.00,1227992.00,1787673.00,1526574.00,1172432.00,1623615.00,1495218.00,2001859.00,1162850.00,1816494.00,1847244.00,1325802.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02102000,"Meat of bovine animals, salted, in brine, dried or smoked",2022,kilograms,20004.00,20541.00,22198.00,24244.00,52351.00,26319.00,9129.00,27681.00,20110.00,15527.00,30055.00,44976.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02109920,"Meat and edible offal of poultry of heading 0105, in brine, dried or smoked; edible flours and meals thereof",2022,kilograms,18407.00,12632.00,35399.00,19685.00,0.00,51578.00,26926.00,0.00,37502.00,9390.00,27348.00,11948.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02109991,"Meat and edible offal not elsewhere specified or included, salted, in brine, dried or smoked; edible flours and meals thereof",2022,kilograms,10107.00,0.00,0.00,3044.00,2010.00,0.00,0.00,0.00,1221.00,4480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03011100,Live ornamental freshwater fish,2022,kilograms,339657.00,320391.00,349693.00,338950.00,318329.00,301672.00,291299.00,296100.00,279662.00,284031.00,289164.00,276538.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03011900,"Live ornamental fish, other than freshwater",2022,kilograms,82670.00,95102.00,101595.00,85602.00,78754.00,82923.00,78328.00,71994.00,72806.00,80456.00,84490.00,81712.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019100,Live trout,2022,kilograms,3313.00,1495.00,4595.00,5648.00,4291.00,7603.00,3184.00,9378.00,4776.00,5728.00,8161.00,8428.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019200,Live eels,2022,kilograms,12951.00,17873.00,25228.00,20819.00,30088.00,25649.00,28868.00,24174.00,28650.00,28740.00,28367.00,22617.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019302,Live carp,2022,kilograms,4935.00,2787.00,1138.00,518.00,1321.00,3604.00,2719.00,3085.00,1875.00,3543.00,3251.00,3643.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019903,"Live Tench (Tinca Tinca), sheatfish (Silurus Glanis), bighead carp (Aristichthys Nobilis) and other fish, NESOI",2022,kilograms,70504.00,57730.00,82343.00,71031.00,81134.00,90347.00,89615.00,91313.00,90155.00,74256.00,79987.00,99575.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021100,"Trout, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,652147.00,567751.00,654596.00,629031.00,588417.00,504085.00,465162.00,421151.00,545647.00,440025.00,338912.00,368212.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021300,"Pacific salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,310591.00,349260.00,378029.00,335643.00,309054.00,348737.00,913638.00,1195635.00,650913.00,616600.00,409804.00,383387.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021400,"Atlantic and Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,10303215.00,10110576.00,11510841.00,10634010.00,11447242.00,10583262.00,11406636.00,11484553.00,9892781.00,10317351.00,8753638.00,10396389.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021900,"Salmonidae other than trout or Pacific, Atlantic & Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers & roes",2022,kilograms,143319.00,99846.00,150313.00,91326.00,59583.00,36858.00,34573.00,100801.00,197950.00,224399.00,262719.00,178698.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022100,"Halibut and Greenland turbot, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,422370.00,395726.00,628134.00,696659.00,753842.00,916426.00,1239547.00,994257.00,739010.00,875337.00,518827.00,450787.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022200,"Plaice, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,0.00,0.00,272.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022300,"Sole, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,15912.00,29336.00,25798.00,26989.00,23381.00,18007.00,22388.00,21756.00,18284.00,23196.00,25670.00,35164.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022400,Turbots,2022,kilograms,6159.00,14876.00,11641.00,14518.00,8705.00,8876.00,7597.00,9589.00,8747.00,12565.00,9200.00,12270.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022901,"Flat fish, nesoi, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,80014.00,78154.00,106790.00,64815.00,88985.00,82334.00,58912.00,64045.00,23400.00,27742.00,28489.00,77766.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023100,"Albacore or longfinned tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,32385.00,44688.00,31652.00,48097.00,47610.00,42159.00,42181.00,44865.00,57435.00,36657.00,32187.00,27501.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023200,"Yellowfin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,891935.00,963852.00,1308218.00,1298811.00,1407478.00,1301413.00,1203654.00,1163022.00,1114645.00,1131416.00,1027776.00,1066226.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023300,"Skipjack or stripe-bellied bonito, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700.00,1390.00,815.00,451.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023400,"Bigeye tunas (Thunnas obesus), fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,213542.00,287598.00,379323.00,288151.00,304406.00,313693.00,411071.00,331379.00,302282.00,283532.00,330582.00,286841.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023501,"Atlantic & Pacific bluefin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,322179.00,306657.00,329216.00,347507.00,389540.00,357403.00,357409.00,379008.00,356444.00,387830.00,355376.00,397616.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023600,"Southern bluefin tunas (Thunnas maccoyii), fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,0.00,1300.00,13176.00,10502.00,8103.00,38216.00,110729.00,69069.00,80797.00,6393.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023902,"Tunas not elsewhere specified or included, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,1611.00,434.00,258.00,2197.00,1770.00,1397.00,2923.00,1466.00,2470.00,3431.00,2068.00,835.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024100,"Herrings, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,0.00,19.00,58.00,0.00,44.00,20.00,0.00,0.00,0.00,0.00,0.00,140.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024200,"Anchovies, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2022,kilograms,84292.00,119458.00,44132.00,92931.00,120727.00,42432.00,55771.00,38098.00,863.00,74089.00,3075.00,4957.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024300,"Sardines, sardinella, brisling or sprats, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,5050.00,1373.00,2539.00,0.00,0.00,4101.00,12751.00,3321.00,1569.00,849.00,45.00,5138.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024400,"Mackerel, excl. fillets, livers & roes, fresh or chilled",2022,kilograms,24779.00,20558.00,39520.00,541.00,31300.00,2491.00,8373.00,1461.00,780.00,1614.00,62683.00,24774.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024511,"Jack & horse mackerel, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2022,kilograms,0.00,0.00,0.00,479.00,18796.00,0.00,349.00,0.00,10320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024550,"Jack & horse mackerel excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2022,kilograms,102893.00,109454.00,50274.00,44796.00,51145.00,34865.00,47583.00,37900.00,108595.00,82821.00,39167.00,112559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024611,"Cobia, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2022,kilograms,0.00,0.00,594.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024650,"Cobia, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,kilograms,2247.00,6778.00,13494.00,5796.00,1910.00,6073.00,0.00,8001.00,11166.00,3694.00,872.00,487.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024700,"Swordfish, fresh or chilled, excluding livers and roes",2022,kilograms,249307.00,356433.00,448447.00,415114.00,512120.00,605675.00,766375.00,838303.00,768118.00,633128.00,365775.00,380152.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024900,"Herrings, anchovies, sardines, nesoi",2022,kilograms,1746.00,1150.00,508.00,816.00,15451.00,2346.00,4785.00,2335.00,1664.00,1256.00,1907.00,9887.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025100,"Cod, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,45844.00,103009.00,62973.00,37538.00,45791.00,72954.00,68576.00,101162.00,58665.00,179244.00,115298.00,34519.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025200,"Haddock, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,253627.00,96825.00,236020.00,18605.00,174973.00,99684.00,121866.00,92210.00,77512.00,41074.00,73149.00,104409.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025450,"Hake,excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,kilograms,241177.00,162392.00,214105.00,62861.00,176867.00,126900.00,71981.00,5708.00,34240.00,84978.00,86583.00,75206.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025550,"Alaska pollack excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,kilograms,0.00,20413.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025650,"Blue whitings, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,kilograms,1000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025911,"Bregmacerotidae et al fish, nesoi, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing < 6.8 kg",2022,kilograms,0.00,0.00,0.00,0.00,16200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025950,"Bregmacerotidae fish, etc. excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2022,kilograms,30112.00,51758.00,40922.00,120105.00,51480.00,97912.00,28304.00,31981.00,47870.00,47192.00,40953.00,4375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027111,"Tilapias, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2022,kilograms,426607.00,394270.00,544735.00,476258.00,433328.00,395863.00,551258.00,481312.00,503413.00,460904.00,372395.00,441787.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027150,"Tilapias, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,kilograms,26630.00,33226.00,48966.00,40006.00,46861.00,34242.00,23758.00,39986.00,8303.00,36522.00,5658.00,5653.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027250,"Catfish excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,kilograms,0.00,0.00,2362.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027350,"Carp excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2022,kilograms,0.00,0.00,5316.00,1579.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027400,"Eels, fresh or chilled, excluding fillets, other meat portions, livers and roes",2022,kilograms,2805.00,3613.00,6169.00,3064.00,3870.00,4168.00,5373.00,4801.00,4369.00,3133.00,3265.00,3027.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027950,"Fish beginning 0302.7, nesoi, excl. fillets, livers & roes, fresh or chilled,not scaled,or scaled in containers>6.8 kg",2022,kilograms,0.00,0.00,225.00,0.00,0.00,0.00,225.00,0.00,225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
