Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,02072540,"Turkeys, not cut in pieces, valued 88 cents or more per kg, frozen",2025,kilograms,0.00,18770.00,114477.00,106640.00,270595.00,206302.00,167473.00,286243.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072600,"Cuts and offal of turkeys, fresh or chilled",2025,kilograms,142310.00,125223.00,79670.00,90744.00,52018.00,61487.00,152777.00,220892.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072700,"Cuts and offal of turkeys, frozen",2025,kilograms,632293.00,606551.00,673308.00,652174.00,890538.00,970384.00,861471.00,761890.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074200,"Ducks, not cut in pieces, frozen",2025,kilograms,38011.00,61986.00,71005.00,45684.00,74113.00,68931.00,47281.00,49799.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074400,"Cuts and offal, other than fatty livers, of ducks, fresh or chilled",2025,kilograms,0.00,0.00,0.00,0.00,472.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074500,"Cuts and offal of ducks, frozen",2025,kilograms,18857.00,37504.00,27485.00,19300.00,25326.00,25883.00,45978.00,28982.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02081000,"Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen",2025,kilograms,81234.00,143040.00,88303.00,45936.00,100291.00,170268.00,83074.00,110268.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02085000,"Meat and edible meat offal of reptiles, fresh, chilled or frozen",2025,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1291.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02086000,"Meat and edible meat offal of camels and other camelids, fresh, chilled or frozen",2025,kilograms,27259.00,0.00,0.00,27968.00,0.00,0.00,0.00,27568.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089020,"Meat and edible offal of deer, fresh, chilled or frozen",2025,kilograms,410273.00,365028.00,541519.00,571172.00,554548.00,271386.00,260906.00,218135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089025,"Frog legs, fresh, chilled or frozen",2025,kilograms,89034.00,129623.00,147804.00,177327.00,111207.00,69085.00,211702.00,119402.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089030,"Fresh, chilled or frozen quail, eviscerated, not in pieces",2025,kilograms,0.00,46509.00,17087.00,48216.00,16339.00,30736.00,27686.00,16097.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089091,"Other meat and edible meat offal not elsewhere specified or included, fresh, chilled or frozen",2025,kilograms,34939.00,28423.00,27159.00,18428.00,20973.00,13055.00,45832.00,60232.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02091000,"Pig fat, free of lean meat,  fresh, chilled, frozen, salted, in brine, dried or smoked",2025,kilograms,751087.00,1206474.00,1214852.00,646427.00,754592.00,857849.00,594702.00,751197.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02099000,"Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",2025,kilograms,12891.00,37883.00,0.00,0.00,0.00,0.00,0.00,10650.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101100,"Hams, shoulders and cuts thereof with bone in, salted, in brine, dried or smoked",2025,kilograms,107623.00,101243.00,136591.00,233361.00,50209.00,258461.00,310073.00,113887.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101200,"Bellies (streaky) and cuts thereof of swine, salted, in brine, dried or smoked",2025,kilograms,1418940.00,1190100.00,1234915.00,1372623.00,1024829.00,1231245.00,1174255.00,1096612.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101900,"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",2025,kilograms,1298310.00,1760994.00,1602798.00,2004305.00,1281414.00,1593805.00,1811838.00,1621809.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02102000,"Meat of bovine animals, salted, in brine, dried or smoked",2025,kilograms,11565.00,16262.00,73855.00,12378.00,14450.00,39846.00,12427.00,12818.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02109920,"Meat and edible offal of poultry of heading 0105, in brine, dried or smoked; edible flours and meals thereof",2025,kilograms,29511.00,27785.00,4790.00,4149.00,17014.00,14651.00,7828.00,4730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02109991,"Meat and edible offal not elsewhere specified or included, salted, in brine, dried or smoked; edible flours and meals thereof",2025,kilograms,3900.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03011100,Live ornamental freshwater fish,2025,kilograms,268387.00,269886.00,345593.00,286170.00,271095.00,262793.00,268742.00,234045.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03011900,"Live ornamental fish, other than freshwater",2025,kilograms,80704.00,75416.00,85266.00,65784.00,56026.00,68110.00,52883.00,45804.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019100,Live trout,2025,kilograms,5928.00,2575.00,5518.00,3442.00,10877.00,1644.00,4595.00,5908.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019200,Live eels,2025,kilograms,24867.00,27575.00,24053.00,25850.00,17437.00,20971.00,22373.00,19959.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019302,Live carp,2025,kilograms,5986.00,2483.00,1417.00,1487.00,2332.00,2421.00,3329.00,4170.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019903,"Live Tench (Tinca Tinca), sheatfish (Silurus Glanis), bighead carp (Aristichthys Nobilis) and other fish, NESOI",2025,kilograms,102387.00,91924.00,82097.00,91738.00,77672.00,77385.00,77803.00,67418.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021100,"Trout, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,522373.00,483123.00,621177.00,557481.00,617862.00,492879.00,514075.00,574844.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021300,"Pacific salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,373326.00,364810.00,401005.00,409389.00,427888.00,456528.00,1385097.00,903306.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021400,"Atlantic and Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,10528409.00,9156605.00,10904655.00,10224633.00,11741101.00,11536973.00,11140407.00,10114849.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021900,"Salmonidae other than trout or Pacific, Atlantic & Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers & roes",2025,kilograms,79566.00,104657.00,56509.00,49442.00,36229.00,28898.00,28852.00,32708.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022100,"Halibut and Greenland turbot, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,645922.00,372271.00,628269.00,762295.00,692506.00,985064.00,1191223.00,1068730.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022300,"Sole, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,29488.00,32973.00,44616.00,30610.00,39026.00,24798.00,25201.00,32826.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022400,Turbots,2025,kilograms,5740.00,6932.00,6867.00,5752.00,5213.00,3206.00,4794.00,4121.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022901,"Flat fish, nesoi, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,69940.00,68771.00,77898.00,67883.00,59546.00,81989.00,46458.00,38326.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023100,"Albacore or longfinned tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,32171.00,26304.00,50706.00,27678.00,33022.00,30926.00,31476.00,32406.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023200,"Yellowfin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,994154.00,971290.00,1254222.00,1197331.00,1349796.00,1321882.00,1302997.00,1299076.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023300,"Skipjack or stripe-bellied bonito, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,48670.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023400,"Bigeye tunas (Thunnas obesus), fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,326630.00,268791.00,341270.00,339557.00,327831.00,400595.00,394769.00,306656.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023501,"Atlantic & Pacific bluefin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,464742.00,484169.00,551546.00,506506.00,529462.00,580769.00,524657.00,571284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023600,"Southern bluefin tunas (Thunnas maccoyii), fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,144.00,0.00,2060.00,9468.00,36514.00,54917.00,87275.00,55663.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023902,"Tunas not elsewhere specified or included, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,0.00,0.00,9798.00,316.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024100,"Herrings, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,15.00,11500.00,0.00,0.00,25000.00,50000.00,23587.00,47174.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024200,"Anchovies, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2025,kilograms,34856.00,100.00,198.00,238.00,272.00,0.00,556.00,465.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024300,"Sardines, sardinella, brisling or sprats, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,563.00,630.00,4561.00,2286.00,51.00,0.00,23772.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024400,"Mackerel, excl. fillets, livers & roes, fresh or chilled",2025,kilograms,4649.00,43003.00,4519.00,22960.00,5265.00,3404.00,5348.00,3383.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024511,"Jack & horse mackerel, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2025,kilograms,380.00,0.00,0.00,18198.00,253.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024550,"Jack & horse mackerel excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2025,kilograms,111662.00,50684.00,53286.00,48800.00,72008.00,47555.00,47099.00,74552.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024611,"Cobia, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2025,kilograms,0.00,0.00,0.00,778.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024650,"Cobia, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,19886.00,20874.00,28046.00,24051.00,24691.00,19655.00,19828.00,22168.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024700,"Swordfish, fresh or chilled, excluding livers and roes",2025,kilograms,374777.00,322753.00,378574.00,317572.00,493258.00,620679.00,605251.00,785811.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024900,"Herrings, anchovies, sardines, nesoi",2025,kilograms,1434.00,1400.00,3775.00,12326.00,10747.00,3318.00,831.00,1262.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025100,"Cod, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,75981.00,61100.00,104759.00,55699.00,34144.00,59826.00,146701.00,314901.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025200,"Haddock, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,119595.00,87511.00,72929.00,29601.00,7395.00,62237.00,96931.00,79876.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025450,"Hake,excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,196160.00,213080.00,218064.00,201364.00,271900.00,86358.00,26309.00,8901.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025550,"Alaska pollack excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,8618.00,33769.00,4196.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025650,"Blue whitings, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,0.00,550.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025950,"Bregmacerotidae fish, etc. excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2025,kilograms,35209.00,31602.00,53677.00,64722.00,21393.00,32668.00,14853.00,23124.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027111,"Tilapias, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2025,kilograms,539276.00,579707.00,724607.00,656228.00,599639.00,586545.00,608210.00,700770.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027150,"Tilapias, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,35791.00,34136.00,33893.00,32538.00,26511.00,23863.00,32802.00,21193.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027350,"Carp excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,0.00,352.00,2101.00,789.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027400,"Eels, fresh or chilled, excluding fillets, other meat portions, livers and roes",2025,kilograms,2146.00,2019.00,5029.00,2847.00,2934.00,2288.00,2444.00,3052.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027950,"Fish beginning 0302.7, nesoi, excl. fillets, livers & roes, fresh or chilled,not scaled,or scaled in containers>6.8 kg",2025,kilograms,285.00,4991.00,9204.00,335.00,375.00,0.00,190.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028200,"Rays & skates, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,0.00,0.00,0.00,0.00,13392.00,0.00,0.00,593.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028300,"Toothfish excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,6881.00,15070.00,14067.00,14000.00,23495.00,20888.00,9471.00,15460.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028411,"Seabass, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2025,kilograms,1972.00,1582.00,2383.00,1934.00,2578.00,2776.00,2475.00,2574.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028450,"Seabass, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,1036116.00,1102315.00,1286647.00,1143727.00,1208018.00,1147660.00,1070921.00,1147476.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028511,"Seabream, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2025,kilograms,395.00,719.00,665.00,362.00,847.00,138.00,45.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028550,"Seabream, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,366514.00,274100.00,257330.00,232277.00,181803.00,197919.00,197864.00,188016.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028911,"Fish, nesoi, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents 6.8 kg or less",2025,kilograms,1278.00,2066.00,911.00,1803.00,2249.00,2700.00,2085.00,193.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028950,"Fish, nesoi, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2025,kilograms,2526345.00,2801241.00,3444485.00,3262478.00,3012449.00,2637344.00,2786844.00,2541976.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
