Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,02071300,"Cuts and offal of chickens, fresh or chilled",2024,kilograms,1060701.00,1034067.00,1050239.00,703547.00,796041.00,702093.00,980662.00,673629.00,874828.00,652708.00,737075.00,739027.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02071400,"Cuts and offal of chickens, frozen",2024,kilograms,5650583.00,4346265.00,4847524.00,4440878.00,5418372.00,4714656.00,3516624.00,4709949.00,4320657.00,4079913.00,4853904.00,4439375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072400,"Turkeys, not cut in pieces, fresh or chilled",2024,kilograms,6533.00,6959.00,4169.00,8824.00,8207.00,5119.00,3288.00,2144.00,24848.00,7383.00,49240.00,4044.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072520,"Turkeys, not cut in pieces, valued less than 88 cents/kg, frozen",2024,kilograms,0.00,0.00,0.00,199109.00,48080.00,49033.00,0.00,0.00,73727.00,0.00,148074.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072540,"Turkeys, not cut in pieces, valued 88 cents or more per kg, frozen",2024,kilograms,29018.00,0.00,1582.00,157147.00,259729.00,78020.00,120929.00,167912.00,170474.00,240317.00,288032.00,37109.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072600,"Cuts and offal of turkeys, fresh or chilled",2024,kilograms,54187.00,141451.00,144846.00,111272.00,77858.00,105481.00,112753.00,198456.00,184684.00,282233.00,295793.00,187918.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072700,"Cuts and offal of turkeys, frozen",2024,kilograms,906335.00,786412.00,920224.00,1516824.00,1247263.00,1110714.00,962667.00,1220121.00,1172358.00,1122338.00,820850.00,715610.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074100,"Ducks, not cut in pieces, fresh or chilled",2024,kilograms,0.00,0.00,0.00,0.00,11261.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074200,"Ducks, not cut in pieces, frozen",2024,kilograms,39412.00,52305.00,79412.00,86595.00,63349.00,45404.00,48446.00,74262.00,46496.00,74218.00,15014.00,69564.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074400,"Cuts and offal, other than fatty livers, of ducks, fresh or chilled",2024,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,127.00,284.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074500,"Cuts and offal of ducks, frozen",2024,kilograms,31495.00,28879.00,32120.00,31170.00,12191.00,25540.00,20603.00,11783.00,26569.00,13602.00,24207.00,22822.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02081000,"Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen",2024,kilograms,126163.00,171482.00,220606.00,60957.00,127615.00,91721.00,167030.00,189942.00,158427.00,59532.00,141510.00,125913.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02085000,"Meat and edible meat offal of reptiles, fresh, chilled or frozen",2024,kilograms,0.00,0.00,0.00,686.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02086000,"Meat and edible meat offal of camels and other camelids, fresh, chilled or frozen",2024,kilograms,47546.00,25867.00,27710.00,27991.00,27396.00,0.00,0.00,0.00,27721.00,0.00,27831.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089020,"Meat and edible offal of deer, fresh, chilled or frozen",2024,kilograms,394440.00,337318.00,428855.00,535552.00,458236.00,420201.00,459663.00,273505.00,234864.00,394084.00,358873.00,479070.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089025,"Frog legs, fresh, chilled or frozen",2024,kilograms,265416.00,148322.00,64420.00,198270.00,442752.00,324426.00,315113.00,219598.00,255445.00,123998.00,191045.00,163375.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089030,"Fresh, chilled or frozen quail, eviscerated, not in pieces",2024,kilograms,22911.00,41281.00,23667.00,48947.00,16186.00,25130.00,49601.00,36318.00,20629.00,45863.00,44519.00,46201.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089091,"Other meat and edible meat offal not elsewhere specified or included, fresh, chilled or frozen",2024,kilograms,38943.00,33845.00,38341.00,20509.00,16188.00,25258.00,24808.00,22954.00,22141.00,35234.00,62783.00,67785.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02091000,"Pig fat, free of lean meat,  fresh, chilled, frozen, salted, in brine, dried or smoked",2024,kilograms,788776.00,903596.00,1209911.00,620339.00,770706.00,650905.00,774779.00,852587.00,710369.00,876938.00,839336.00,594035.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02099000,"Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",2024,kilograms,1260.00,840.00,42918.00,55432.00,192361.00,3480.00,174598.00,8400.00,10200.00,30024.00,15661.00,18142.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101100,"Hams, shoulders and cuts thereof with bone in, salted, in brine, dried or smoked",2024,kilograms,34819.00,45973.00,49809.00,79055.00,72139.00,114455.00,154483.00,264421.00,215127.00,252731.00,184501.00,97385.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101200,"Bellies (streaky) and cuts thereof of swine, salted, in brine, dried or smoked",2024,kilograms,1733657.00,1480412.00,1425387.00,1433662.00,1699269.00,1710769.00,1382336.00,1587352.00,1723719.00,1197966.00,1254260.00,1447954.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101900,"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",2024,kilograms,1183980.00,1677970.00,1781620.00,1807134.00,1663067.00,1331331.00,1564292.00,1618811.00,1650488.00,1909161.00,1550377.00,1814518.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02102000,"Meat of bovine animals, salted, in brine, dried or smoked",2024,kilograms,54929.00,48236.00,19701.00,12341.00,11702.00,18209.00,7947.00,40696.00,37140.00,17580.00,19822.00,13667.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02109920,"Meat and edible offal of poultry of heading 0105, in brine, dried or smoked; edible flours and meals thereof",2024,kilograms,10044.00,41546.00,21165.00,10494.00,54480.00,17116.00,34372.00,15546.00,15868.00,72335.00,20930.00,35347.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02109991,"Meat and edible offal not elsewhere specified or included, salted, in brine, dried or smoked; edible flours and meals thereof",2024,kilograms,5250.00,0.00,0.00,0.00,0.00,16465.00,2200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03011100,Live ornamental freshwater fish,2024,kilograms,291880.00,286983.00,315944.00,283169.00,288676.00,262227.00,285536.00,264436.00,276438.00,248018.00,236254.00,271543.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03011900,"Live ornamental fish, other than freshwater",2024,kilograms,84927.00,93194.00,84662.00,89709.00,85118.00,73981.00,76387.00,84986.00,77146.00,93743.00,74036.00,60725.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019100,Live trout,2024,kilograms,3185.00,5575.00,4778.00,5575.00,6460.00,3964.00,4760.00,4085.00,6370.00,6334.00,4742.00,2388.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019200,Live eels,2024,kilograms,28177.00,27737.00,28166.00,28866.00,26103.00,28663.00,25259.00,31061.00,37422.00,37410.00,17509.00,31118.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019302,Live carp,2024,kilograms,4131.00,2071.00,3398.00,2143.00,2851.00,3207.00,1739.00,4273.00,1534.00,3967.00,3518.00,2680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019903,"Live Tench (Tinca Tinca), sheatfish (Silurus Glanis), bighead carp (Aristichthys Nobilis) and other fish, NESOI",2024,kilograms,98072.00,105384.00,86484.00,102029.00,101221.00,81868.00,95869.00,94012.00,82898.00,90455.00,82349.00,94285.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021100,"Trout, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,431275.00,448550.00,521261.00,438982.00,501117.00,522342.00,413932.00,493604.00,476542.00,516141.00,526168.00,460574.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021300,"Pacific salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,325733.00,337756.00,366364.00,363506.00,397820.00,564474.00,1010043.00,816534.00,573315.00,477149.00,381662.00,463225.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021400,"Atlantic and Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,10112955.00,9701964.00,12137392.00,10269213.00,11473053.00,11600041.00,11084970.00,9946981.00,9992751.00,10426360.00,9876787.00,10200612.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021900,"Salmonidae other than trout or Pacific, Atlantic & Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers & roes",2024,kilograms,50234.00,32148.00,37422.00,34294.00,36208.00,45445.00,34016.00,180343.00,283582.00,344412.00,119028.00,196679.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022100,"Halibut and Greenland turbot, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,512053.00,494288.00,666784.00,911707.00,896456.00,1133838.00,1128946.00,1190169.00,895331.00,830025.00,605336.00,640378.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022300,"Sole, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,30221.00,31959.00,35148.00,28748.00,29783.00,26192.00,22300.00,24663.00,22748.00,25427.00,32012.00,37485.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022400,Turbots,2024,kilograms,7434.00,4708.00,8327.00,6769.00,7562.00,6491.00,3719.00,5046.00,3948.00,5721.00,6628.00,9133.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022901,"Flat fish, nesoi, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,72572.00,90966.00,78409.00,71979.00,67148.00,65805.00,60241.00,59611.00,43487.00,51865.00,44838.00,58716.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023100,"Albacore or longfinned tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,25834.00,22264.00,37146.00,30054.00,36126.00,35052.00,38099.00,35585.00,37963.00,42871.00,29500.00,33602.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023200,"Yellowfin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,1048046.00,899850.00,1130181.00,1267458.00,1233932.00,1210731.00,1160405.00,1153777.00,1089829.00,1132431.00,982202.00,1181394.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023300,"Skipjack or stripe-bellied bonito, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,0.00,426.00,0.00,0.00,0.00,0.00,0.00,0.00,258.00,973.00,636.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023400,"Bigeye tunas (Thunnas obesus), fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,240320.00,249877.00,257232.00,236559.00,245053.00,335019.00,360563.00,254010.00,296442.00,305531.00,296435.00,334370.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023501,"Atlantic & Pacific bluefin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,381208.00,418779.00,456912.00,421603.00,456519.00,493817.00,428885.00,473708.00,483249.00,472411.00,460117.00,541580.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023600,"Southern bluefin tunas (Thunnas maccoyii), fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,923.00,96.00,4441.00,16404.00,40463.00,102298.00,126097.00,103939.00,42135.00,27716.00,4429.00,682.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023902,"Tunas not elsewhere specified or included, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,0.00,0.00,0.00,12193.00,0.00,69.00,0.00,8346.00,0.00,0.00,25320.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024100,"Herrings, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23100.00,34.00,13.00,48400.00,1653.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024200,"Anchovies, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2024,kilograms,37210.00,323.00,35803.00,466.00,223.00,113.00,440.00,295.00,238.00,800.00,36307.00,107461.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024300,"Sardines, sardinella, brisling or sprats, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,710.00,461.00,2026.00,2096.00,1029.00,0.00,10359.00,1192.00,699.00,1718.00,20203.00,1404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024400,"Mackerel, excl. fillets, livers & roes, fresh or chilled",2024,kilograms,40060.00,8652.00,28110.00,29233.00,25662.00,23105.00,5340.00,8657.00,9851.00,24931.00,21938.00,53096.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024511,"Jack & horse mackerel, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2024,kilograms,0.00,580.00,18410.00,14562.00,7725.00,0.00,0.00,0.00,812.00,880.00,565.00,253.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024550,"Jack & horse mackerel excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2024,kilograms,82789.00,46060.00,111868.00,41322.00,70079.00,71977.00,57929.00,69551.00,69905.00,73158.00,60412.00,138655.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024650,"Cobia, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2024,kilograms,15572.00,17832.00,17353.00,18922.00,15019.00,13260.00,13120.00,16900.00,13079.00,13510.00,18525.00,12191.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024700,"Swordfish, fresh or chilled, excluding livers and roes",2024,kilograms,254052.00,410945.00,437132.00,515770.00,524787.00,803801.00,876742.00,813907.00,794589.00,639703.00,398222.00,417616.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024900,"Herrings, anchovies, sardines, nesoi",2024,kilograms,2719.00,925.00,2230.00,6653.00,9087.00,1050.00,1384.00,1699.00,5504.00,1853.00,1787.00,7249.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025100,"Cod, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,38483.00,38087.00,52724.00,40995.00,37598.00,60386.00,62121.00,290585.00,146713.00,150373.00,52027.00,46144.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025200,"Haddock, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,135514.00,91141.00,44901.00,34359.00,96319.00,36202.00,46810.00,29479.00,55104.00,42171.00,13946.00,95522.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025300,"Coalfish, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,0.00,0.00,0.00,0.00,0.00,45733.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025450,"Hake,excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2024,kilograms,118496.00,88581.00,181601.00,128922.00,98978.00,70960.00,17498.00,15942.00,47689.00,31601.00,42257.00,52800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025550,"Alaska pollack excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2024,kilograms,0.00,26392.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025650,"Blue whitings, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2024,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,275.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025950,"Bregmacerotidae fish, etc. excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2024,kilograms,31640.00,55056.00,43553.00,46219.00,45431.00,68151.00,111624.00,28274.00,24752.00,31603.00,0.00,22022.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027111,"Tilapias, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2024,kilograms,446330.00,431489.00,555753.00,384351.00,463122.00,511468.00,482059.00,514046.00,461767.00,550143.00,493458.00,523737.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027150,"Tilapias, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2024,kilograms,59677.00,26800.00,14369.00,21309.00,21280.00,21471.00,45104.00,27955.00,27856.00,27051.00,21268.00,24765.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027350,"Carp excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2024,kilograms,0.00,0.00,0.00,2722.00,0.00,0.00,0.00,7838.00,139.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027400,"Eels, fresh or chilled, excluding fillets, other meat portions, livers and roes",2024,kilograms,2416.00,2556.00,2544.00,4438.00,3065.00,3531.00,2922.00,3144.00,2966.00,1464.00,3045.00,2066.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
