Data Type,HTS Number,Description,Year,Quantity Description,January,February,March,April,May,June,July,August,September,October,November,December,January_Suppressed,February_Suppressed,March_Suppressed,April_Suppressed,May_Suppressed,June_Suppressed,July_Suppressed,August_Suppressed,September_Suppressed,October_Suppressed,November_Suppressed,December_Suppressed
General First Unit of Quantity,02072600,"Cuts and offal of turkeys, fresh or chilled",2023,kilograms,37429.00,56484.00,153108.00,53522.00,45858.00,43975.00,34744.00,64930.00,45351.00,82356.00,87909.00,64957.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02072700,"Cuts and offal of turkeys, frozen",2023,kilograms,1306460.00,1567511.00,1023606.00,625098.00,292652.00,288356.00,1010573.00,890269.00,947207.00,946818.00,996906.00,1110467.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074200,"Ducks, not cut in pieces, frozen",2023,kilograms,12707.00,25951.00,46575.00,24460.00,39021.00,56814.00,56163.00,39023.00,24180.00,43759.00,67433.00,25733.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074300,"Fatty livers of ducks, fresh or chilled",2023,kilograms,0.00,0.00,119.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02074500,"Cuts and offal of ducks, frozen",2023,kilograms,18838.00,22866.00,33714.00,11648.00,15410.00,20313.00,20615.00,27035.00,26211.00,30900.00,29824.00,37521.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02075200,"Geese, not cut in pieces, frozen",2023,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4977.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02075500,"Cuts and offal of geese, frozen",2023,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1148.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02081000,"Meat and edible meat offal of rabbits or hares, fresh, chilled or frozen",2023,kilograms,164160.00,92213.00,121353.00,208762.00,88889.00,147059.00,154572.00,89480.00,141810.00,112398.00,153561.00,98963.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02085000,"Meat and edible meat offal of reptiles, fresh, chilled or frozen",2023,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1130.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02086000,"Meat and edible meat offal of camels and other camelids, fresh, chilled or frozen",2023,kilograms,0.00,27866.00,0.00,14497.00,0.00,55761.00,18422.00,107963.00,27957.00,55882.00,54444.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089020,"Meat and edible offal of deer, fresh, chilled or frozen",2023,kilograms,205224.00,164329.00,357015.00,405928.00,379463.00,285052.00,310662.00,344718.00,232194.00,188725.00,323483.00,228709.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089025,"Frog legs, fresh, chilled or frozen",2023,kilograms,320369.00,168912.00,151241.00,308726.00,352884.00,311341.00,171927.00,207661.00,240979.00,196640.00,222517.00,259643.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089030,"Fresh, chilled or frozen quail, eviscerated, not in pieces",2023,kilograms,26875.00,20928.00,16475.00,18145.00,45256.00,54512.00,16000.00,36638.00,21074.00,20274.00,56785.00,32924.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02089091,"Other meat and edible meat offal not elsewhere specified or included, fresh, chilled or frozen",2023,kilograms,38852.00,22348.00,23659.00,27087.00,36598.00,16372.00,22334.00,65875.00,53420.00,41098.00,57782.00,55260.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02091000,"Pig fat, free of lean meat,  fresh, chilled, frozen, salted, in brine, dried or smoked",2023,kilograms,760154.00,399667.00,583686.00,480992.00,718859.00,613304.00,720041.00,680769.00,1177449.00,969530.00,592445.00,685910.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02099000,"Poultry fat, not rendered or otherwise extracted, fresh, chilled, frozen, salted, in brine, dried or smoked",2023,kilograms,119027.00,90220.00,66229.00,34983.00,67223.00,0.00,0.00,0.00,0.00,923.00,5040.00,9970.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101100,"Hams, shoulders and cuts thereof with bone in, salted, in brine, dried or smoked",2023,kilograms,65527.00,65657.00,68455.00,66209.00,73760.00,29725.00,104657.00,154474.00,155431.00,133410.00,86200.00,39326.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101200,"Bellies (streaky) and cuts thereof of swine, salted, in brine, dried or smoked",2023,kilograms,1713253.00,1846466.00,1448476.00,1739253.00,1858352.00,1531905.00,1428673.00,1761550.00,1809745.00,1835470.00,2055148.00,1687540.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02101900,"Meat of swine other than hams, shoulders, bellies (streaky) and cuts thereof, salted, in brine, dried or smoked",2023,kilograms,1345110.00,1262295.00,1601426.00,1486857.00,1609215.00,1625544.00,1618027.00,1703113.00,1519426.00,1970026.00,1273786.00,1153850.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02102000,"Meat of bovine animals, salted, in brine, dried or smoked",2023,kilograms,46216.00,39910.00,34781.00,33895.00,23220.00,38614.00,45797.00,38733.00,37082.00,13068.00,47954.00,14834.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02109300,"Meat and edible offal of reptiles, salted, in brine, dried or smoked; edible flours and meals thereof",2023,kilograms,0.00,0.00,0.00,0.00,0.00,630.00,0.00,4896.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02109920,"Meat and edible offal of poultry of heading 0105, in brine, dried or smoked; edible flours and meals thereof",2023,kilograms,28947.00,5060.00,31542.00,31196.00,26393.00,28522.00,14329.00,19747.00,10820.00,10263.00,11804.00,8871.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,02109991,"Meat and edible offal not elsewhere specified or included, salted, in brine, dried or smoked; edible flours and meals thereof",2023,kilograms,0.00,0.00,3000.00,0.00,0.00,0.00,0.00,0.00,1718.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03011100,Live ornamental freshwater fish,2023,kilograms,308520.00,314066.00,345134.00,312851.00,290880.00,301045.00,280592.00,266861.00,268555.00,290439.00,268566.00,250928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03011900,"Live ornamental fish, other than freshwater",2023,kilograms,81479.00,85681.00,108011.00,77169.00,76533.00,73985.00,62132.00,83674.00,79735.00,99957.00,89908.00,78746.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019100,Live trout,2023,kilograms,6039.00,9070.00,4445.00,5066.00,7150.00,7166.00,3982.00,6372.00,5090.00,7168.00,7166.00,13449.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019200,Live eels,2023,kilograms,14972.00,20933.00,23024.00,23719.00,33235.00,23286.00,32231.00,35386.00,36276.00,35650.00,26853.00,35422.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019302,Live carp,2023,kilograms,2682.00,1789.00,1055.00,1434.00,948.00,2261.00,648.00,0.00,706.00,2752.00,3942.00,4235.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019401,"Other live Fish, Atlantic & Pacific Bluefin Tunas",2023,kilograms,0.00,0.00,0.00,0.00,0.00,132.00,0.00,432.00,230.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03019903,"Live Tench (Tinca Tinca), sheatfish (Silurus Glanis), bighead carp (Aristichthys Nobilis) and other fish, NESOI",2023,kilograms,96853.00,83121.00,93587.00,71531.00,92798.00,94045.00,77156.00,96161.00,83873.00,80480.00,111757.00,91667.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021100,"Trout, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,366667.00,389375.00,374860.00,353441.00,395670.00,413799.00,454993.00,415319.00,554214.00,442888.00,437740.00,489602.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021300,"Pacific salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,303577.00,326948.00,334616.00,341445.00,365556.00,460867.00,883767.00,803720.00,564023.00,376515.00,349262.00,397093.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021400,"Atlantic and Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,9834582.00,9232221.00,10514991.00,10617911.00,10573167.00,10543760.00,10504204.00,10742758.00,9566694.00,10777813.00,9080720.00,10726618.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03021900,"Salmonidae other than trout or Pacific, Atlantic & Danube salmon, fresh or chilled, excluding fillets, other meat portions, livers & roes",2023,kilograms,77078.00,108916.00,101718.00,81801.00,38944.00,32830.00,32642.00,71501.00,33200.00,46704.00,90696.00,35182.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022100,"Halibut and Greenland turbot, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,566666.00,542006.00,645214.00,942558.00,811862.00,931996.00,985234.00,937852.00,867167.00,867551.00,607764.00,443745.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022300,"Sole, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,27157.00,32451.00,30017.00,29179.00,27456.00,25962.00,25888.00,22672.00,28131.00,31753.00,34029.00,38854.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022400,Turbots,2023,kilograms,5852.00,5449.00,6390.00,5129.00,5150.00,6878.00,8918.00,6940.00,8493.00,4019.00,5522.00,12309.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03022901,"Flat fish, nesoi, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,78624.00,84416.00,67521.00,56841.00,76255.00,39471.00,51617.00,59446.00,42195.00,29110.00,30200.00,48686.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023100,"Albacore or longfinned tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,39998.00,39785.00,35783.00,39974.00,36922.00,34187.00,42518.00,31346.00,58277.00,32340.00,22226.00,24930.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023200,"Yellowfin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,962034.00,1067011.00,1303937.00,1258842.00,1490216.00,1168006.00,1166706.00,1269430.00,1064074.00,944803.00,937092.00,1135132.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023300,"Skipjack or stripe-bellied bonito, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,0.00,1043.00,468.00,0.00,0.00,0.00,0.00,0.00,0.00,283.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023400,"Bigeye tunas (Thunnas obesus), fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,321046.00,305883.00,323612.00,275584.00,276005.00,341632.00,336643.00,405200.00,335783.00,341505.00,364760.00,337802.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023501,"Atlantic & Pacific bluefin tunas, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,380565.00,343591.00,365991.00,409375.00,432110.00,391482.00,423797.00,408252.00,377242.00,428176.00,411868.00,458184.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023600,"Southern bluefin tunas (Thunnas maccoyii), fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,0.00,980.00,9942.00,12267.00,14331.00,85874.00,131152.00,73714.00,33295.00,7189.00,4194.00,655.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03023902,"Tunas not elsewhere specified or included, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,355.00,0.00,0.00,0.00,0.00,0.00,900.00,0.00,4536.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024100,"Herrings, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,0.00,54.00,18.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,1404.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024200,"Anchovies, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2023,kilograms,804.00,737.00,73106.00,128808.00,37591.00,51617.00,52986.00,89159.00,16335.00,200.00,75041.00,19600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024300,"Sardines, sardinella, brisling or sprats, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,384.00,444.00,5926.00,690.00,212.00,0.00,500.00,0.00,6850.00,0.00,1411.00,1546.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024400,"Mackerel, excl. fillets, livers & roes, fresh or chilled",2023,kilograms,59420.00,956.00,58606.00,20730.00,27012.00,1908.00,3758.00,3283.00,2149.00,4771.00,20050.00,57955.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024511,"Jack & horse mackerel, excl. fillets, livers & roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2023,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1200.00,412.00,1411.00,249.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024550,"Jack & horse mackerel excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2023,kilograms,98937.00,43090.00,54349.00,41862.00,64997.00,41534.00,43336.00,54185.00,54991.00,38884.00,40537.00,54813.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024650,"Cobia, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,kilograms,1818.00,1816.00,10063.00,9029.00,5060.00,8940.00,7148.00,10397.00,10580.00,9284.00,19855.00,21310.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024700,"Swordfish, fresh or chilled, excluding livers and roes",2023,kilograms,322260.00,415013.00,338110.00,520144.00,614419.00,732644.00,786999.00,1009398.00,869360.00,762153.00,406829.00,362780.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03024900,"Herrings, anchovies, sardines, nesoi",2023,kilograms,1003.00,1152.00,11413.00,13481.00,14929.00,687.00,1146.00,338.00,86.00,88.00,1973.00,2160.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025100,"Cod, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,77364.00,142765.00,49400.00,43452.00,52368.00,74530.00,71610.00,115499.00,116837.00,95154.00,59012.00,36675.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025200,"Haddock, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,53922.00,92088.00,128309.00,64973.00,53232.00,16024.00,12256.00,57535.00,136483.00,139360.00,54821.00,122235.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025300,"Coalfish, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,15570.00,950.00,200.00,250.00,0.00,0.00,0.00,0.00,0.00,0.00,51333.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025450,"Hake,excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,kilograms,162983.00,195003.00,176350.00,161811.00,189917.00,159680.00,117382.00,77633.00,77282.00,48481.00,59384.00,75096.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025550,"Alaska pollack excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,kilograms,0.00,25787.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025911,"Bregmacerotidae et al fish, nesoi, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing < 6.8 kg",2023,kilograms,0.00,0.00,0.00,0.00,0.00,0.00,16200.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03025950,"Bregmacerotidae fish, etc. excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers > 6.8 kg",2023,kilograms,15157.00,82360.00,124293.00,125678.00,99152.00,137568.00,72316.00,66550.00,49324.00,39307.00,7578.00,54928.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027111,"Tilapias, excl. fillets, livers and roes, fresh or chilled, scaled, in immediate containers weighing with their contents <6.8 kg",2023,kilograms,460642.00,432015.00,481757.00,568150.00,438076.00,412563.00,448317.00,531080.00,466511.00,411554.00,374524.00,479647.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027150,"Tilapias, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,kilograms,18394.00,8487.00,30905.00,12652.00,8836.00,687.00,2245.00,0.00,9979.00,19160.00,28762.00,9281.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027350,"Carp excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,kilograms,0.00,0.00,2448.00,0.00,0.00,0.00,0.00,1680.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027400,"Eels, fresh or chilled, excluding fillets, other meat portions, livers and roes",2023,kilograms,3705.00,3401.00,3505.00,3418.00,3396.00,2818.00,1976.00,2888.00,3034.00,2825.00,4142.00,3005.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03027950,"Fish beginning 0302.7, nesoi, excl. fillets, livers & roes, fresh or chilled,not scaled,or scaled in containers>6.8 kg",2023,kilograms,225.00,0.00,0.00,0.00,0.00,0.00,230.00,526.00,300.00,0.00,0.00,300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028100,"Dogfish and other sharks, fresh or chilled, excluding fillets, livers, roes and fish meat of 0304",2023,kilograms,0.00,0.00,2370.00,726.00,0.00,0.00,0.00,0.00,0.00,0.00,331.00,434.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
General First Unit of Quantity,03028200,"Rays & skates, excl. fillets, livers & roes, fresh or chilled, not scaled, or scaled in immediate containers over 6.8 kg",2023,kilograms,5333.00,156.00,816.00,3859.00,771.00,0.00,1000.00,2710.00,3179.00,2318.00,4536.00,63.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
